Artist,Track,acousticness,danceability,duration_ms,energy,followers,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence
elton john,believe,0.184,0.5,294800,0.544,4904403,8.45e-05,0,0.144,-9.251,0,34,0.0278,138.065,4,0.204
natalie merchant,carnival,0.2,0.601,361107,0.48,222550,0.0955,6,0.0297,-11.41,0,50,0.0732,188.214,4,0.802
tom petty,you dont know how it feels,0.119,0.765,289440,0.502,1200775,0.0011,9,0.171,-7.393,1,66,0.0321,144.204,4,0.836
take that,back for good,0.308,0.6,242267,0.504,823702,0.0,5,0.137,-9.761,1,68,0.0292,78.961,4,0.547
69 boyz,tootsee roll,0.0453,0.869,261360,0.725,56335,0.0,9,0.203,-12.507,0,52,0.256,132.989,4,0.699
janet jackson,you want this,0.113,0.844,305667,0.843,1959096,0.0439,10,0.1,-5.763,0,43,0.0551,111.893,4,0.647
groove theory,tell me,0.0355,0.8,236067,0.361,99527,3.75e-06,6,0.0668,-10.849,0,63,0.0635,93.059,4,0.887
sheryl crow,all i wanna do,0.111,0.82,272107,0.528,617236,0.0186,9,0.257,-11.179,1,66,0.0321,120.091,4,0.931
real mccoy,come and get your love,0.0179,0.736,194560,0.864,70082,1.62e-05,8,0.345,-6.567,1,41,0.0397,108.828,4,0.763
bon jovi,this aint a love song,0.0932,0.348,306240,0.635,7651874,0.0,4,0.126,-6.836,1,59,0.0386,87.974,3,0.144
madonna,secret,0.101,0.813,304933,0.655,3948173,6.65e-05,1,0.146,-7.884,1,51,0.0262,99.982,4,0.46
naughty by nature,feel me flow,0.0468,0.805,212560,0.754,565137,1.79e-06,8,0.0855,-6.679,0,61,0.156,90.214,4,0.844
jade,every day of the week,0.0039,0.757,315600,0.68,880476,0.0,1,0.0742,-8.857,1,0,0.0338,97.381,4,0.83
vanessa williams,the sweetest days,0.722,0.482,211293,0.301,204142,0.0012,10,0.166,-10.341,1,36,0.0273,139.853,4,0.0692
annie lennox,no more i love yous,0.517,0.372,291333,0.57,775142,2.57e-06,3,0.141,-7.305,1,65,0.0305,179.907,4,0.234
faith evans,you used to love me,0.247,0.702,269173,0.458,793590,1.64e-06,0,0.126,-8.195,1,58,0.035,89.271,4,0.678
immature,constantly,0.165,0.71,343333,0.519,103103,0.00198,8,0.0854,-9.933,1,35,0.0363,117.837,4,0.577
u2,hold me thrill me kiss me kill me,7.47e-05,0.368,284600,0.852,6600678,0.258,10,0.218,-6.978,0,49,0.0433,171.692,4,0.347
crystal waters,100 pure love,0.0843,0.811,278627,0.725,53658,0.0059,8,0.0567,-7.203,1,54,0.0491,120.242,4,0.698
raphael saadiq,ask of you,0.42,0.589,268176,0.611,34362,0.0,6,0.12,-9.959,1,18,0.0483,86.011,4,0.819
az,sugar hill,0.000693,0.683,249760,0.648,185832,6.29e-06,8,0.0693,-7.332,1,51,0.188,181.874,4,0.532
better than ezra,good,0.000372,0.615,185093,0.657,242734,0.0204,7,0.132,-6.873,1,62,0.029,109.95,4,0.792
dangelo,brown sugar,0.14,0.815,346267,0.364,858125,0.0255,8,0.121,-11.834,0,62,0.089,84.898,4,0.723
gloria estefan,turn the beat around,0.0145,0.735,233200,0.804,393797,0.0,6,0.0716,-6.476,0,43,0.0347,130.018,4,0.539
after 7,til you do me right,0.306,0.663,295000,0.462,307208,0.0,2,0.0687,-8.784,0,42,0.0252,76.794,4,0.431
melissa etheridge,like the way i do,0.0418,0.596,324333,0.835,249902,1.11e-05,2,0.059,-13.021,0,57,0.0418,101.359,4,0.637
firehouse,i live my life for you,0.0537,0.519,261827,0.517,443451,0.0,1,0.0928,-7.531,1,51,0.0286,141.808,4,0.344
stevie b,dream about you,0.783,0.586,251600,0.21,118637,0.0,7,0.199,-11.55,1,42,0.0302,130.195,4,0.258
rednex,cotton eye joe,0.0124,0.738,193827,0.937,67005,0.00206,9,0.0338,-7.788,0,58,0.0668,131.994,4,0.614
boyz ii men,thank you,0.0165,0.678,275200,0.711,1735011,0.0,1,0.0184,-8.949,1,37,0.0759,95.101,4,0.91
the pretenders,ill stand by you,0.3,0.438,240760,0.606,726318,4.49e-06,7,0.0754,-6.549,1,70,0.0305,133.822,4,0.266
n ii u,i miss you,0.425,0.679,271067,0.47,900,0.0,7,0.0793,-8.91,1,8,0.077,151.806,4,0.541
da brat,give it 2 you,0.0032,0.871,193160,0.455,251124,0.0,6,0.075,-12.414,1,37,0.179,91.926,4,0.709
brandy,best friend,0.155,0.696,288840,0.49,1608226,0.000351,6,0.0563,-6.631,0,46,0.0347,179.825,4,0.557
soul asylum,misery,4.86e-05,0.38,264360,0.643,336796,2.67e-05,0,0.244,-8.304,1,41,0.0287,113.674,4,0.297
van halen,cant stop lovin you,0.0734,0.609,247467,0.912,3089588,3.1e-06,9,0.159,-3.324,1,52,0.0338,118.035,4,0.564
mariah carey and boyz ii men,one sweet day,0.284,0.267,261316,0.481,26337,0.972,7,0.192,-6.708,0,0,0.0378,195.041,3,0.221
celine dion,because you loved me,0.314,0.614,273667,0.466,3554036,0.0,1,0.099,-9.881,1,74,0.0327,119.916,4,0.178
the tony rich project,nobody knows,0.509,0.64,306933,0.433,35393,4.9e-06,5,0.103,-9.432,1,53,0.0374,176.086,4,0.25
mariah carey,always be my baby,0.457,0.649,258133,0.531,5508605,0.0,4,0.249,-8.335,1,73,0.0363,78.946,4,0.488
tracy chapman,give me one reason,0.602,0.608,268333,0.419,960981,7.58e-06,11,0.108,-10.016,1,69,0.0331,100.22,4,0.602
donna lewis,i love you always forever,0.627,0.744,239960,0.453,38044,0.421,5,0.0898,-11.977,1,71,0.0348,103.773,4,0.122
keith sweat,twisted,0.393,0.615,260667,0.514,1118112,0.0,11,0.248,-9.759,1,63,0.0466,175.849,4,0.822
quad city djs,cmon n ride it the train,0.0913,0.843,451440,0.959,30524,0.0,6,0.408,-4.933,0,49,0.0914,135.988,4,0.923
everything but the girl,missing,0.077,0.677,247200,0.484,176881,4.75e-05,9,0.135,-10.506,0,61,0.0324,123.534,4,0.697
alanis morissette,ironic,0.25,0.295,225933,0.593,1560784,0.0,11,0.236,-7.572,1,58,0.0555,85.482,4,0.37
whitney houston,exhale shoop shoop,0.397,0.66,204333,0.393,5315437,0.0,1,0.119,-9.033,1,53,0.0319,137.961,4,0.108
brandy,sittin up in my room,0.288,0.791,291067,0.61,1608226,0.00123,8,0.0457,-5.408,0,50,0.0264,93.277,4,0.907
celine dion,its all coming back to me now,0.753,0.384,456867,0.438,3554036,0.0,0,0.101,-9.149,1,68,0.0361,87.624,4,0.286
eric clapton,change the world,0.492,0.721,234867,0.558,3383026,0.00563,9,0.113,-8.8,1,67,0.0246,96.887,4,0.542
ll cool j,hey lover,0.339,0.707,284693,0.427,884492,0.0,5,0.105,-12.216,0,60,0.0701,88.08,4,0.542
ll cool j,loungin,0.432,0.817,229373,0.584,884492,0.00609,7,0.225,-9.785,1,55,0.174,99.947,4,0.501
jann arden,insensitive,0.162,0.5,256667,0.468,880476,8.15e-05,2,0.11,-8.277,1,44,0.026,178.624,4,0.311
la bouche,be my lover,0.00129,0.669,240267,0.941,129367,4.3e-06,1,0.886,-5.765,0,61,0.0313,134.809,4,0.841
goo goo dolls,name,0.0691,0.464,270000,0.701,1578645,0.00182,9,0.0766,-5.943,1,66,0.0341,73.97,4,0.407
jewel,who will save your soul,0.704,0.686,239293,0.467,421750,0.00103,7,0.13,-9.712,1,57,0.0419,126.179,4,0.753
no mercy,where do you go,0.0346,0.734,272093,0.828,25559,0.118,10,0.071,-11.018,0,59,0.0318,127.06,4,0.964
r kelly,i cant sleep baby if i,0.421,0.849,243627,0.347,2059934,2.61e-06,1,0.158,-8.142,1,28,0.0315,113.717,4,0.597
dishwalla,counting blue cars,0.00604,0.454,291907,0.79,169722,3.09e-05,11,0.225,-4.361,0,56,0.0285,100.225,4,0.362
joan osborne,one of us,0.0108,0.316,320467,0.499,107389,1.81e-05,9,0.126,-7.899,1,65,0.0298,174.782,4,0.403
natalie merchant,wonder,0.346,0.719,266008,0.739,222550,0.0102,1,0.0581,-5.577,1,52,0.0419,115.142,4,0.603
mary j blige,not gon cry,0.664,0.758,294267,0.424,2221589,0.0,2,0.095,-8.935,0,51,0.0468,110.087,4,0.455
coolio featuring lv,gangstas paradise,0.0226,0.659,253800,0.321,10774,0.000431,0,0.0926,-12.046,1,1,0.0741,81.03,4,0.192
swv,youre the one,0.522,0.79,282600,0.608,1021347,0.00491,6,0.193,-7.151,1,56,0.0363,94.166,4,0.958
la bouche,sweet dreams,0.0526,0.66,205840,0.946,129367,0.103,11,0.0642,-7.59,0,50,0.0508,133.716,4,0.853
deep blue something,breakfast at tiffanys,0.11,0.622,257373,0.829,41140,0.0,2,0.0954,-5.548,1,65,0.029,110.367,4,0.539
coolio,1 2 3 4 sumpin new,0.288,0.91,214307,0.681,354806,0.00477,1,0.372,-9.639,0,48,0.153,115.186,4,0.7
collective soul,the world i know,0.0515,0.514,255467,0.704,601315,0.00219,2,0.228,-4.724,1,62,0.0261,76.975,4,0.386
blackstreet featuring dr dre,no diggity,0.139,0.849,267053,0.379,22762,0.0917,1,0.0448,-10.546,0,1,0.0614,89.007,4,0.44
3t,anything,0.43,0.686,321000,0.454,47432,0.00021,10,0.286,-10.928,0,47,0.0328,131.977,4,0.645
the smashing pumpkins,1979,0.0166,0.765,266200,0.788,2673633,0.588,3,0.0513,-9.896,1,74,0.0332,126.879,4,0.964
tlc,diggin on you,0.0235,0.719,254560,0.631,2070620,0.702,6,0.0686,-7.411,1,54,0.0451,80.126,4,0.456
total,kissin you,0.302,0.746,282333,0.493,284168,0.00957,11,0.109,-9.427,0,56,0.0997,82.04,4,0.878
mariah carey,fantasy,0.139,0.671,243493,0.727,5508605,0.0,7,0.123,-7.585,1,70,0.035,102.358,4,0.801
hootie  the blowfish,time,0.0373,0.387,296840,0.875,580844,0.0,2,0.152,-5.741,1,55,0.0385,105.1,4,0.238
madonna,youll see,0.479,0.601,281067,0.545,3948173,0.000224,4,0.0975,-9.972,0,47,0.0311,89.79,4,0.234
az yet,last night,0.428,0.555,269027,0.543,149739,0.0,3,0.105,-8.874,0,48,0.0272,164.021,4,0.359
merril bainbridge,mouth,0.702,0.695,205733,0.499,2389,5.85e-05,1,0.154,-9.201,1,45,0.218,175.896,4,0.78
color me badd,the earth the sun the rain,0.63,0.29,256933,0.515,249479,0.0,9,0.084,-9.42,1,42,0.0865,77.213,4,0.28
joe,all the things your man wont do,0.247,0.573,380533,0.679,980200,0.0,3,0.321,-6.774,0,59,0.0423,66.215,4,0.648
oasis,wonderwall,0.000453,0.372,258733,0.865,5077463,0.0,2,0.234,-4.918,1,71,0.0381,174.53,4,0.478
busta rhymes,woo hah got you all in check,0.0985,0.716,272813,0.924,1428645,0.0,1,0.306,-5.433,1,55,0.324,92.022,4,0.786
groove theory,tell me,0.0355,0.8,236067,0.361,99527,3.75e-06,6,0.0668,-10.849,0,63,0.0635,93.059,4,0.887
outkast,elevators me  you,0.0234,0.774,265200,0.586,1318937,0.000726,10,0.0562,-10.434,0,59,0.301,85.075,4,0.642
blues traveler,hook,0.0369,0.562,289200,0.742,346900,1.47e-06,9,0.102,-6.355,1,61,0.0346,165.6,4,0.793
ll cool j,doin it,0.365,0.801,293933,0.55,884492,0.0234,10,0.117,-11.044,0,62,0.209,94.993,4,0.609
george michael,fastlove,0.052,0.735,324667,0.64,2345245,0.00102,10,0.345,-7.522,0,62,0.072,104.444,4,0.551
kris kross,tonites tha night ,0.034,0.777,203067,0.46,226109,1.17e-05,0,0.321,-10.794,1,23,0.307,91.32,4,0.779
robert miles,children,0.936,0.282,188093,0.351,510,0.871,5,0.135,-11.645,0,20,0.0456,63.268,4,0.134
bodeans,closer to free,0.000627,0.497,188600,0.943,21233,0.000698,7,0.731,-4.792,1,45,0.0412,98.155,4,0.702
no doubt,just a girl,0.0662,0.638,209200,0.906,1535335,6.88e-05,2,0.142,-4.824,1,63,0.0504,107.991,4,0.767
aaliyah,if your girl only knew,0.433,0.752,223978,0.519,34362,1.01e-05,2,0.0793,-7.897,0,24,0.0299,179.772,4,0.922
dangelo,lady,0.14,0.815,346267,0.364,858125,0.0255,8,0.121,-11.834,0,62,0.089,84.898,4,0.723
john mellencamp,key west intermezzo i saw you first,0.00497,0.673,294293,0.859,788822,1.92e-05,11,0.274,-6.511,1,43,0.0271,116.477,4,0.959
ginuwine,pony,0.00186,0.749,251733,0.605,880476,0.0381,8,0.115,-9.359,0,72,0.086,142.024,4,0.966
hootie  the blowfish,old man and me when i get to heaven,0.929,0.606,190267,0.136,17479,0.896,4,0.123,-16.574,1,5,0.0653,106.753,4,0.622
sheryl crow,if it makes you happy,0.0482,0.543,323400,0.681,617236,8.43e-05,7,0.104,-7.091,1,61,0.0289,95.415,4,0.292
sophie b hawkins,as i lay me down,0.645,0.519,248893,0.737,57694,1.77e-06,10,0.271,-8.7,1,53,0.0437,82.999,4,0.668
natalie merchant,jealousy,0.296,0.723,161533,0.521,222550,0.0406,0,0.0998,-9.78,1,43,0.028,101.127,4,0.61
melissa etheridge,i want to come over,0.0631,0.537,324667,0.488,249902,0.00295,9,0.108,-9.874,1,46,0.0316,113.796,4,0.538
deborah cox,who do u love,0.163,0.69,262933,0.888,399037,2.25e-05,6,0.659,-5.781,0,40,0.186,87.918,4,0.686
toni braxton,unbreak my heart,0.804,0.678,229733,0.374,39418,0.559,7,0.188,-9.47,0,12,0.0303,109.912,4,0.235
amber,this is your night,0.0714,0.674,238160,0.908,3048,0.000104,9,0.121,-3.262,0,53,0.0325,127.99,4,0.861
r kelly,you remind me of something,0.591,0.631,249920,0.536,2059934,0.0,6,0.108,-7.194,1,43,0.0586,59.999,4,0.829
janet jackson,runaway,0.364,0.787,214933,0.86,1959096,0.041,1,0.0612,-4.974,1,42,0.0344,109.154,4,0.862
planet soul,set u free,0.101,0.636,258933,0.645,1959,1.64e-05,6,0.0686,-11.64,1,36,0.0873,128.43,4,0.711
new edition,hit me off,0.185,0.72,261400,0.719,859853,0.000128,7,0.522,-4.571,0,52,0.0882,88.987,4,0.899
total,no one else,0.185,0.782,260467,0.515,284168,1.34e-05,6,0.0577,-8.215,0,46,0.3,182.19,4,0.791
ghost town djs,my boo,0.000131,0.885,346840,0.477,24625,0.000664,6,0.336,-9.196,0,63,0.0664,130.078,4,0.691
metallica,until it sleeps,0.000223,0.562,269573,0.919,13687728,0.113,8,0.142,-4.458,0,53,0.0293,113.357,4,0.728
crucial conflict,hay,0.0302,0.749,260240,0.733,65789,0.0,11,0.151,-9.163,0,43,0.0611,139.935,4,0.897
ace of base,beautiful life,0.202,0.749,221187,0.988,361344,0.00631,0,0.17,-5.266,0,62,0.0387,135.015,4,0.749
take that,back for good,0.308,0.6,242267,0.504,823702,0.0,5,0.137,-9.761,1,68,0.0292,78.961,4,0.547
pearl jam,i got id,0.0458,0.133,291893,0.822,5635983,0.131,7,0.112,-5.961,1,38,0.0721,185.504,4,0.102
faith evans,soon as i get home,0.517,0.652,324280,0.498,793590,0.0,11,0.149,-6.201,1,57,0.0416,120.144,4,0.321
hootie  the blowfish,only wanna be with you,0.107,0.49,229587,0.873,580844,5.19e-06,6,0.118,-5.861,1,69,0.0355,103.272,4,0.513
seal,dont cry,0.799,0.736,157653,0.321,156173,0.00897,6,0.0619,-13.474,1,59,0.0444,84.928,4,0.342
elton john,something about the way you look tonight  candle in the wind 1997,0.174,0.48,240547,0.628,4904403,3.28e-05,6,0.0753,-7.643,1,57,0.0262,143.412,4,0.541
puff daddy featuring faith evans and 112,ill be missing you,0.00823,0.942,308773,0.362,127,0.861,7,0.0731,-10.158,1,18,0.0822,109.998,4,0.961
toni braxton,unbreak my heart,0.804,0.678,229733,0.374,39418,0.559,7,0.188,-9.47,0,12,0.0303,109.912,4,0.235
r kelly,i believe i can fly,0.151,0.572,284800,0.538,2059934,0.0,7,0.0754,-5.241,1,40,0.0279,120.455,4,0.0584
en vogue,dont let go love,0.409,0.618,291880,0.688,701726,6.32e-06,5,0.3,-5.867,0,61,0.0477,78.311,4,0.561
mark morrison,return of the mack,0.00631,0.715,213093,0.833,41592,0.0,2,0.164,-5.379,1,72,0.108,95.487,4,0.612
leann rimes,how do i live,0.128,0.577,266973,0.462,711144,0.0,2,0.0822,-7.989,1,66,0.0279,128.303,4,0.258
spice girls,wannabe,0.101,0.768,173027,0.864,1701573,0.0,11,0.162,-6.145,1,79,0.0324,110.008,4,0.891
backstreet boys,quit playing games with my heart,0.0615,0.8,233533,0.875,3113700,2.79e-06,11,0.13,-4.952,0,59,0.0338,100.033,4,0.882
hanson,mmmbop,0.00481,0.683,268653,0.937,274594,0.0046,9,0.07,-6.335,1,67,0.0449,104.872,4,0.619
monica,for you i will,0.243,0.652,294867,0.473,1428764,0.0,0,0.134,-7.981,0,57,0.0313,123.208,4,0.368
usher,you make me wanna,0.0359,0.761,219120,0.639,7601556,0.0,5,0.0945,-7.577,0,67,0.0539,164.088,4,0.922
meredith brooks,bitch,0.0112,0.617,252760,0.886,57589,9.63e-05,9,0.0523,-5.953,1,67,0.055,96.328,4,0.629
keith sweat,nobody,0.484,0.699,264773,0.492,1118112,0.0,9,0.0482,-9.449,0,62,0.0318,117.907,4,0.388
duncan sheik,barely breathing,0.0281,0.482,254547,0.807,44325,0.0,0,0.177,-6.976,1,59,0.0457,187.918,4,0.516
the verve pipe,the freshmen,0.0757,0.571,269467,0.505,199574,1.04e-05,1,0.109,-9.312,0,63,0.0238,99.562,4,0.276
savage garden,i want you,0.0077,0.628,232067,0.871,662222,1.64e-06,7,0.392,-6.44,1,62,0.0363,106.101,4,0.615
blackstreet featuring dr dre,no diggity,0.139,0.849,267053,0.379,22762,0.0917,1,0.0448,-10.546,0,1,0.0614,89.007,4,0.44
rome,i belong to you every time i see your face,0.026,0.759,273267,0.337,15142,0.0,0,0.0753,-11.034,0,49,0.035,117.845,4,0.335
the notorious big,hypnotize,0.145,0.901,229827,0.697,5001811,0.0,9,0.287,-3.439,1,75,0.28,93.941,4,0.67
babyface,every time i close my eyes,0.0624,0.655,296267,0.417,626238,0.0,5,0.0965,-7.702,1,61,0.025,143.674,4,0.279
dru hill,in my bed,0.106,0.828,242360,0.654,818311,0.0,10,0.0689,-7.674,0,56,0.226,95.254,4,0.817
spice girls,say youll be there,0.0149,0.726,235973,0.679,1701573,1.49e-06,1,0.0837,-6.219,1,65,0.0473,107.02,4,0.751
robyn,do you know what it takes,0.00465,0.635,221293,0.74,635814,0.0152,3,0.129,-4.439,0,39,0.0355,200.102,4,0.857
boyz ii men,4 seasons of loneliness,0.821,0.583,292400,0.488,1735011,1.74e-05,6,0.115,-10.494,1,46,0.0444,98.497,4,0.191
mariah carey,honey,0.118,0.694,299827,0.823,5508605,7.11e-06,1,0.152,-6.755,1,60,0.0917,95.83,4,0.683
whitney houston,i believe in you and me,0.785,0.434,241960,0.268,5315437,0.0,1,0.0881,-11.52,0,50,0.0355,119.804,4,0.121
freak nasty,da dip,0.0079,0.953,237000,0.428,20464,0.0302,8,0.224,-17.199,1,50,0.298,131.737,4,0.723
spice girls,2 become 1,0.326,0.646,241027,0.665,1701573,1.97e-05,6,0.238,-7.878,1,67,0.0268,143.966,4,0.7
sister hazel,all for you,0.0316,0.633,218707,0.754,202549,2.27e-05,8,0.091,-6.495,1,63,0.0382,137.047,4,0.641
112,cupid,0.373,0.685,252267,0.38,660406,0.0,8,0.0371,-11.219,1,62,0.112,175.562,4,0.87
paula cole,where have all the cowboys gone,0.119,0.68,266320,0.723,88886,7.69e-06,6,0.359,-5.598,0,51,0.0439,129.012,4,0.676
shawn colvin,sunny came home,0.344,0.554,264200,0.58,77062,0.00842,11,0.0989,-8.05,0,58,0.0322,167.83,4,0.402
tim mcgraw and faith hill,its your love,0.526,0.474,227333,0.528,3083215,0.0,7,0.109,-8.588,1,29,0.0276,144.366,4,0.364
gina g,ooh aah just a little bit,0.626,0.647,203120,0.942,11823,0.168,1,0.0411,-7.101,1,56,0.0341,130.978,4,0.937
merril bainbridge,mouth,0.702,0.695,205733,0.499,2389,5.85e-05,1,0.154,-9.201,1,45,0.218,175.896,4,0.78
new edition,im still in love with you,0.426,0.741,279667,0.519,859853,0.0,8,0.318,-4.683,0,53,0.0351,134.294,4,0.418
98 degrees,invisible man,0.202,0.694,283267,0.552,251214,0.0,9,0.176,-10.452,0,42,0.0278,89.904,4,0.573
702,get it together,0.625,0.791,291400,0.186,402741,2.67e-06,10,0.0574,-11.367,1,52,0.0333,114.061,4,0.317
celine dion,all by myself,0.348,0.344,312307,0.325,3554036,0.0239,11,0.0686,-10.005,0,67,0.0287,118.556,4,0.0773
celine dion,its all coming back to me now,0.753,0.384,456867,0.438,3554036,0.0,0,0.101,-9.149,1,68,0.0361,87.624,4,0.286
no mercy,where do you go,0.0346,0.734,272093,0.828,25559,0.118,10,0.071,-11.018,0,59,0.0318,127.06,4,0.964
barbra streisand and bryan adams,i finally found someone,0.484,0.535,218607,0.389,880476,0.0,6,0.109,-9.638,1,14,0.0274,140.088,4,0.0567
sheryl crow,if it makes you happy,0.0482,0.543,323400,0.681,617236,8.43e-05,7,0.104,-7.091,1,61,0.0289,95.415,4,0.292
dru hill,never make a promise,0.0295,0.882,243000,0.597,818311,0.0,10,0.068,-9.636,0,47,0.128,95.25,4,0.79
journey,when you love a woman,0.255,0.513,246987,0.514,2841992,0.0,1,0.258,-5.819,1,51,0.0274,132.157,4,0.216
sheryl crow,everyday is a winding road,0.0419,0.629,256000,0.673,617236,3.64e-05,6,0.1,-8.285,1,55,0.0406,112.955,4,0.717
mc lyte,cold rock a party,0.192,0.896,247307,0.744,200899,1.19e-06,11,0.108,-5.239,0,52,0.246,92.91,4,0.744
ginuwine,pony,0.00186,0.749,251733,0.605,880476,0.0381,8,0.115,-9.359,0,72,0.086,142.024,4,0.966
sarah mclachlan,building a mystery,0.403,0.505,247307,0.518,517918,0.0,2,0.129,-8.601,1,54,0.023,81.019,4,0.472
donna lewis,i love you always forever,0.627,0.744,239960,0.453,38044,0.421,5,0.0898,-11.977,1,71,0.0348,103.773,4,0.122
white town,your woman,0.033,0.815,259893,0.605,21779,0.684,5,0.114,-9.118,0,64,0.0368,102.643,4,0.795
eric clapton,change the world,0.492,0.721,234867,0.558,3383026,0.00563,9,0.113,-8.8,1,67,0.0246,96.887,4,0.542
chumbawamba,tubthumping,0.106,0.263,278960,0.871,55725,0.0,2,0.363,-7.496,1,62,0.131,206.679,4,0.622
r kelly,gotham city,0.0303,0.725,285680,0.634,2059934,0.0,8,0.296,-5.519,0,30,0.0483,135.793,4,0.452
az yet,last night,0.428,0.555,269027,0.543,149739,0.0,3,0.105,-8.874,0,48,0.0272,164.021,4,0.359
various artists,the jock jam,0.429,0.455,163944,0.726,880476,0.0,6,0.426,-9.488,0,0,0.442,73.512,4,0.698
heavy d,big daddy,0.101,0.841,234000,0.577,230449,0.0,10,0.0659,-7.525,0,40,0.41,89.389,4,0.64
total,what about us,0.0143,0.736,243783,0.721,284168,0.0,1,0.0451,-6.188,1,39,0.0396,96.365,4,0.72
montell jordan,whats on tonight,0.33,0.826,276653,0.447,459404,3.2e-06,5,0.126,-11.535,1,44,0.0442,111.806,4,0.434
bruce springsteen,secret garden,0.576,0.52,266613,0.329,3043928,0.0418,0,0.12,-14.224,1,62,0.0266,86.857,4,0.118
aaliyah,the one i gave my heart to,0.378,0.698,270893,0.48,880476,0.0,7,0.123,-7.932,1,38,0.0392,125.343,4,0.345
seal,fly like an eagle,0.00697,0.623,254773,0.836,1028479,3.41e-06,7,0.0687,-4.729,1,50,0.0595,97.14,4,0.631
luscious jackson,naked eye,0.0863,0.737,280693,0.657,33372,0.0339,4,0.0953,-10.962,0,47,0.0284,131.022,4,0.76
erykah badu,on  on,0.0396,0.762,226133,0.403,1750492,0.0113,11,0.256,-10.423,0,66,0.158,80.476,4,0.346
joe,dont wanna be a player,0.534,0.509,307160,0.547,980200,0.0,8,0.0461,-5.675,0,42,0.0619,81.736,4,0.878
warren g,i shot the sheriff,0.0289,0.859,250240,0.68,1169088,1.09e-05,10,0.261,-9.213,0,29,0.159,91.444,4,0.753
brian mcknight featuring mase,you should be mine dont waste your time,0.237,0.807,284547,0.37,22762,1.74e-06,1,0.134,-10.854,1,0,0.038,96.105,4,0.928
madonna,dont cry for me argentina,0.901,0.217,331467,0.146,3948173,4.49e-06,11,0.222,-13.9,1,55,0.0373,75.922,4,0.0847
swv and puff daddy,someone,0.0252,0.763,234000,0.33,972,0.0479,7,0.093,-15.36,0,0,0.0843,174.133,4,0.753
michael bolton,go the distance,0.399,0.363,280640,0.435,906574,0.0,2,0.219,-8.141,1,58,0.0307,125.892,4,0.148
real mccoy,one more time,0.000889,0.671,238707,0.862,70082,0.7,5,0.167,-11.367,1,34,0.0351,133.117,3,0.855
next,butta love,0.0972,0.735,296400,0.441,654038,0.0,1,0.0967,-8.412,0,59,0.0407,108.015,4,0.591
mr president,coco jambo,0.0791,0.832,218733,0.838,58586,0.0,1,0.152,-5.414,0,70,0.0421,100.021,4,0.965
keith sweat,twisted,0.393,0.615,260667,0.514,1118112,0.0,11,0.248,-9.759,1,63,0.0466,175.849,4,0.822
aqua,barbie girl,0.0165,0.81,197773,0.957,294313,0.284,1,0.248,-6.049,0,62,0.0364,129.985,4,0.962
the cranberries,when youre gone  free to decide,0.00368,0.385,266267,0.752,1993188,1.66e-06,7,0.0813,-5.676,1,18,0.0319,117.534,4,0.397
dj kool,let me clear my throat,0.169,0.697,290160,0.901,22368,0.0,7,0.356,-7.154,1,52,0.259,103.145,4,0.535
the blackout allstars,i like it,1.55e-05,0.763,227093,0.844,880476,0.418,1,0.114,-7.291,1,28,0.0523,128.042,4,0.774
madonna,you must love me,0.926,0.357,170840,0.161,3948173,3.47e-05,10,0.146,-14.789,1,40,0.0436,88.746,4,0.267
ray j,let it go,0.00789,0.626,184811,0.922,6705,0.000598,9,0.277,-2.037,1,32,0.0714,139.987,4,0.554
next,too close,0.0118,0.847,259440,0.402,654038,0.0,7,0.283,-9.952,1,64,0.0641,99.693,4,0.752
brandy and monica,the boy is mine,0.246,0.693,240053,0.665,880476,0.0001,1,0.0815,-7.235,0,19,0.0421,93.044,4,0.683
shania twain,youre still the one,0.363,0.585,212200,0.494,1887689,0.0,3,0.0886,-8.751,1,75,0.0353,133.822,4,0.634
savage garden,truly madly deeply,0.403,0.555,277267,0.698,662222,0.0,0,0.0851,-8.874,1,73,0.0287,168.12,4,0.816
leann rimes,how do i live,0.128,0.577,266973,0.462,711144,0.0,2,0.0822,-7.989,1,66,0.0279,128.303,4,0.258
janet,together again,0.0788,0.873,301200,0.591,1959096,0.0071,7,0.104,-8.942,1,67,0.102,123.091,4,0.496
kci  jojo,all my life,0.0994,0.677,327393,0.483,1240,1.29e-06,10,0.174,-7.867,1,9,0.0269,106.926,4,0.204
elton john,candle in the wind 1997,0.174,0.48,240547,0.628,4904403,3.28e-05,6,0.0753,-7.643,1,57,0.0262,143.412,4,0.541
usher,nice  slow,0.153,0.819,227907,0.299,7601556,0.0,5,0.3,-11.964,0,63,0.122,121.913,4,0.515
paula cole,i dont want to wait,0.298,0.41,320027,0.468,88886,1.19e-05,11,0.0426,-8.177,1,62,0.0553,177.508,4,0.475
third eye blind,hows it going to be,0.00327,0.562,253413,0.593,934515,0.00139,5,0.0967,-9.362,1,65,0.0263,80.289,4,0.574
destinys child,no no no,0.3,0.67,207467,0.582,3959103,0.0,1,0.0845,-3.574,1,49,0.224,181.841,4,0.675
celine dion,my heart will go on,0.732,0.428,280000,0.276,3554036,5.33e-06,4,0.117,-11.729,1,76,0.0312,99.195,1,0.0382
